# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
282923,219,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
282924,1,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
283034,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283034,9,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
283034,16,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
283034,18,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283034,22,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283034,24,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283034,28,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283034,31,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283034,35,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
283034,40,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
283034,44,9,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283034,47,10,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283034,55,11,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283034,62,12,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283034,67,13,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283034,74,14,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283034,77,15,9,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/9,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
283039,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283040,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283040,50,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283040,53,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283041,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283041,134,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283042,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283042,4,5,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283042,8,3,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283043,1,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283043,57,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283043,193,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283043,434,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283049,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283049,81,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
283049,88,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283050,1,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
283050,38,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283050,134,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283052,1,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283052,104,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283059,1,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283059,69,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283059,296,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283067,1,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283067,9,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
283067,47,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
283067,60,9,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283067,80,10,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283067,102,11,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283067,145,12,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283067,152,13,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283108,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283122,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283136,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283142,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283151,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283163,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283270,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283270,76,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
283270,154,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283270,304,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283270,498,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283270,663,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283270,912,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283270,1096,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
283270,1381,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
283270,1906,9,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283283,1,9,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283283,1315,10,9,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/9,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283305,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283306,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283306,133,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283306,278,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283307,1,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283307,158,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283307,297,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283308,1,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283308,93,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
283308,360,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
283340,1,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
283353,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283353,3,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
283353,167,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283353,309,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283353,461,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283353,656,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283358,1,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283358,57,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283358,213,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
283358,515,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
283359,1,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
283359,372,9,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283407,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283407,88,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
283408,1,1,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/0
283408,90,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283408,239,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283408,440,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283408,609,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283408,883,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283408,1073,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
283408,1085,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
283408,1295,8,18,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/18,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1
283408,2122,9,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283413,1,9,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283414,1,9,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283415,1,9,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283416,1,9,13,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/13,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283451,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283453,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283453,154,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283453,163,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283453,302,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283453,491,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283469,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283478,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283478,229,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283478,324,0,42,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/42,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/0
283478,328,3,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283478,428,4,34,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/34,OR,L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1 L1_DoubleMu_13_6/1
283478,589,5,30,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/30,OR,L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1 L1_DoubleMu_13_6/1
283478,836,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283548,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283548,149,7,21,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/21,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_11_4/1 L1_DoubleMu_12_5/1
283548,159,6,26,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/26,OR,L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1 L1_DoubleMu_11_4/1
283617,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283618,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283620,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283623,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283628,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283630,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283633,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283634,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283635,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283636,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283639,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283640,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283642,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283643,1,2,1,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/1,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
283644,1,2,38,HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_v6/38,OR,L1_DoubleMu_11_4/0 L1_DoubleMu_13_6/1 L1_DoubleMu_12_5/1
